ID	city	english
W71KTWP24K9C	Ban Dung	Ban Dung
W71QEDGEV8W1	Phon Charoen	Phon Charoen
W71VVXCC5SDJ	Seka	Seka
W7419UJEN8PF	Sakon Nakhon	Sakon Nakhon
W74E0393M64Z	Nakhon Phanom	Nakhon Phanom
TW8VF6EZ73GV	Kolkhozobod	Kolkhozobod
TW8YW3GBCMVC	Vakhsh	Vakhsh
TW8ZJPMQVW81	Kurgan-Tyube	Kurgan-Tyube
TW9M734PU4FY	Farkhor	Farkhor
TW9TFPQ7QN1R	Chubek	Chubek
TW9X0F1242XR	Vose'	Vose'
TW9XEYNKNMJ1	庫洛布	Kulob
TWBE0EMFQQUY	圖爾孫紮德	Tursunzoda
TWBEPVM2XEUX	希薩爾	Hisor
TWBFVDW92Q5J	Boshkengash	Boshkengash
TWBGJP5RH0EH	杜桑貝	Dushanbe
TWC1FYZGDMFP	Yovon	Yovon
TWC29Z5GFXVM	丹加拉	Danghara
TWC566YNU4FX	瓦赫達特	Vahdat
TWC63KX30S2F	Norak	Norak
TWDBVTE1XJGX	Ishqoshim	Ishqoshim
TWDVK0Z3D9TW	Khorugh	Khorugh
TX00DMZS7N0M	彭吉肯特	Panjakent
TX1544NTHFPT	伊斯塔拉夫尚	Istaravshan
TX1KT85MBPQ4	Proletar	Proletar
TX1SCUQJNB8N	Chkalov	Chkalov
TX1T0MTW8NVD	苦盞	Khujand
TX4HR0G9XY40	Isfara	Isfara
TX4J4VW9QCQ0	科尼博多姆	Konibodom
QY3R33ZYMPKW	帝利	Dili
TNYZ41R8HK0X	Gumdag	Gumdag
TNZRR23099N4	Gazanjyk	Gazanjyk
TPJETJBCCPKG	土庫曼斯坦巴希	Türkmenbaşy
TPN8V0SYVCWK	巴爾坎納巴德	Nebit Dag
TQ9XBS96Y0YV	阿什哈巴特	Ashgabat
TQ9XE94P1DG2	Annau	Annau
TQBFDVH7KF9U	Baharly	Baharly
TQC2KWBJ0X0V	Abadan	Abadan
TQDKKX1C44U0	Kaka	Kaka
TQEH8V6TYZQ1	捷詹河	Tejen
TQEVYGXRWSTQ	馬雷	Mary
TQSK5N0CX7R0	Yoloeten	Yoloeten
TQSNN8HXZ84N	拜拉姆阿裡	Bayramaly
TQVKTSKHXYXY	Sayat	Sayat
TQVNQC0D35RF	土庫曼納巴德	Turkmenabat
TQWR5ZUCHSGY	Atamyrat	Atamyrat
TQWZNGT9KMW0	高爾達克	Gowurdak
TR6RTV5NG2CN	Boldumsaz	Boldumsaz
TR6SGQJZ1R4T	Tagta	Tagta
TR6WH843GD32	達沙古茲	Dashoguz
TR7DM3BWRE3U	Gazojak	Gazojak
TRD0F1DBVU7U	Kunya Urgench	Kunya Urgench
TRH8XEKMH251	Seydi	Seydi
SJYQMK27KNPN	杜茲	Douz
SJYRSPEN39C7	Kebili	Kebili
SJZ7MFDTPZH9	泰塔溫	Tataouine
SJZYSG5WU475	Zarzis	Zarzis
SNJ8EQ2M493W	Nefta	Nefta
SNJBCNFSKZ00	托澤爾	Tozeur
SNJG9E4TU8NN	Ar Rudayyif	Ar Rudayyif
SNJGPPVV5N24	Al Metlaoui	Al Metlaoui
SNN5ZFUKJUZV	加夫薩	Gafsa
SNNBYCV2QJ7M	El Hamma	El Hamma
SNNXRFD8RPEV	西迪布濟德	Sidi Bouzid
SNP0TZCMC1E9	加貝斯	Gabes
SNP8XNFHSGJT	豪邁特蘇克	Houmt Souk
SNPB64S6DEY5	Midoun	Midoun
SNPTSU76KTW6	斯法克斯	Sfax
SNPTTQH1MV98	Al Qarmadah	Al Qarmadah
SNQ2144D1856	卡塞林	Kasserine
SNQ4M7C82ZES	Thala	Thala
SNQH4TGUTC04	Tajerouine	Tajerouine
SNQJY16DJZN4	卡夫	El Kef
SNQPXUCDD3V7	堅杜拜	Jendouba
SNQTM1PD5VVB	錫勒亞奈	Siliana
SNR4VXPBJ816	凱魯萬	Al-Qayrawan
SNR8GF5TKSB2	傑姆	El Jem
SNRBKYTXWQ0D	沙拜	Chebba
SNRC6PWJK0RY	薩夫堡	Ksour Essaf
SNRCGXRMBRM4	馬赫迪耶	Mahdia
SNRDSUBGP24D	Jammal	Jammal
SNRDZC6PN4GS	Qasr Hallal	Qasr Hallal
SNRE2B29WBRH	姆薩肯	Masakin
SNRE4USSCE8V	Al Wardanin	Al Wardanin
SNREF1CD5BDX	蘇塞	Sousse
SNRETF0KFPZX	Saqanis	Saqanis
SNREWD0SFZUR	莫納斯提爾	Monastir
SNRFD5YN64SX	Al Baqalitah	Al Baqalitah
SNRNCMTXN2TJ	法赫斯	El Fahs
SNRPNFCY71VK	宰格萬	Zaghouan
SNRS03V2TKDT	Akouda	Akouda
SNRS122BYU6Y	哈馬姆蘇塞	Hammam Sousse
SNRX1D6V6K4V	Hammamet	Hammamet
SNRXKG051BP4	Douane	Douane
SNRXKKDGUVVN	納布勒	Nabeul‎
SNRXKWV1KH40	Dar Chabanne	Dar Chabanne
SNRXMR527FJB	貝尼希亞爾	Béni Khiar
SNW8BVTYKGK6	巴傑	Beja
SNWB6XZ7X5CU	Majaz al Bab	Majaz al Bab
SNWFEZN220E2	馬特爾	Mateur
SNWGMVGXX3YF	Dawwar Tinjah	Dawwar Tinjah
SNWGQETGUGV8	布林吉巴營	Menzel Bourguiba
SNX0XH7S5XH9	La Mohammedia	La Mohammedia
SNX1MU8W3CFJ	邁努拜	Manouba
SNX1RQDW016R	突尼斯	Tunis
SNX1S3RQ44PT	Oued Lill	Oued Lill
SNX2DJQ27YFN	La Sebala du Mornag	La Sebala du Mornag
SNX2GQ4XCQWH	哈馬姆利夫	Hammam-Lif
SNX31V6JRQUP	拉迪斯	Rades
SNX36QXBGBHY	拉古萊特	La Goulette
SNX3EN75RGQG	Carthage	Carthage
SNX3FCQNYP0Q	拉馬爾薩	La Marsa
SNX4Y5PGJ1XB	Qal'at al Andalus	Qal'at al Andalus
SNX5B6Y57SFU	Menzel Abderhaman	Menzel Abderhaman
SNX5CDES2NU5	Menzel Jemil	Menzel Jemil
SNX5KQ7JEQF3	Al `Aliyah	Al `Aliyah
SNX88VGQ8M3S	布・宰萊法營	Manzil Bu Zalafah
SNX8P4FVZFYM	古爾拜	Korba
SNX93BNYQT98	Taklisah	Taklisah
SNXCS7YK9STW	古萊比耶	Kelibia
SNXH09TGNZBU	比塞大	Bizerte
2H5RV0Z32JVW	努瓜婁發	Nukualofa
SWED8NT7FJ0K	博多魯姆	Bodrum
SWEKSKPB3MD3	Didim	Didim
SWEQXXUE1Q66	瑟凱	Soeke
SWERK5RSUZ1R	庫沙達瑟	Kusadasi
SWERYUC4U01K	塞爾丘克	Selçuk
SWEU21PXEX3Y	米拉斯	Milas
SWEVYWCXVG8U	奇內	Çine
SWEXQFG9NVJC	Incirliova	Incirliova
SWEZ392PNMH8	艾登	Aydın
SWFDN87WRK4V	切什梅	Çeşme
SWFZXMYFPFHV	Ayvalik	Ayvalik
SWG169X8F6ZZ	塞費裡希薩爾	Seferihisar
SWG397NS4ZCF	Menderes	Menderes
SWG3N9KDFJV6	Torbali	Torbali
SWG4102ZPN7N	烏爾拉	Urla
SWG5BZEWC42K	Foça	Foça
SWG5XUR34R0D	梅內門	Menemen
SWG633Z2802M	Karabaglar	Karabaglar
SWG698CD6H4C	伊茲密爾	Izmir
SWG6XGK8VSKG	凱末爾帕夏	Kemalpaşa
SWG8XJU54JXR	蒂雷	Tire
SWG9MJK281C2	Bayindir	Bayindir
SWGCKRNV1DP3	Hypaepa	Hypaepa
SWGDYRF79CBD	圖爾古特盧	Turgutlu
SWGE8J576F4C	馬尼薩	Manisa
SWGHTZ22VVU4	阿利阿	Aliağa
SWGQD98NZFRF	貝爾加馬	Bergama
SWGV3SBSB6KD	阿克希薩爾	Akhisar
SWGWMXH5HM85	Kirkagac	Kirkagac
SWGWUM886CCM	索馬	Soma
SWMW9SCUXW9M	Beykonak	Beykonak
SWMXWSVJZFPZ	Tekirova	Tekirova
SWQYR6THWNHE	加濟帕夏	Gazipaşa
SWQZBHTDCBGV	阿拉尼亞	Alanya
SWRM5PR0E6W8	阿納莫爾	Anamur
SWRMQJ399BQ6	博茲亞澤	Bozyazi
SWS1EMHXGVVN	瑪律馬里斯	Marmaris
SWS2V5VGHP12	Sarigerme	Sarigerme
SWS3PMJ8CYE9	達拉曼	Dalaman
SWS3W8W70CMV	奧爾塔賈	Ortaca
SWS5TRRFGRK1	穆拉	Muğla
SWS8QDCBTN1F	費特希耶	Fethiye
SWSH2MSFY8CP	亞塔安	Yatağan
SWSPSQRWS223	納濟利	Nazilli
SWSVCCRJKM6J	Serinhisar	Serinhisar
SWSWVUSF7ZSJ	代尼茲利	Denizli
SWSXDPYWJ53Z	薩拉伊柯伊	Sarayköy
SWT2BZ93WNDT	Elmali	Elmali
SWT6Z57Z1TH9	科爾庫泰利	Korkuteli
SWT8PQMT88M1	凱梅爾	Kemer
SWTCFQZV6KH3	安塔利亞	Antalya
SWTV05NX7PSD	布賈克	Bucak
SWTW96C0E9BD	布林杜爾	Burdur
SWTWZ4Z3Y39T	伊斯帕爾塔	Isparta
SWTZQNBEDUSQ	Egirdir	Egirdir
SWU4BT893B7R	薩利赫利	Salihli
SWU60VT9F2VG	阿拉謝希爾	Alaşehir
SWU77CQ45F0D	庫拉	Kula
SWUQHHHGBE10	代米爾吉	Demirci
SWUUJ0K9SC1T	烏沙克	Usak
SWUW77UCK8TE	錫馬夫	Simav
SWUYJ5RDNXJM	Gediz	Gediz
SWUZCF1MEF94	埃梅特	Emet
SWV2W3TBSWNE	迪納爾	Dinar
SWV8Z0SY6NR2	塞尼爾肯特	Senirkent
SWVDBF391XFH	桑德克勒	Sandıklı
SWVHM5BEY2Y7	巴納茲	Banaz
SWVSRP2VZPKC	阿菲永卡拉希薩爾	Afyonkarahisar
SWW1DWTVQBX5	Belek	Belek
SWW378B1UKSB	馬納夫加特	Manavgat
SWW458T8B8JN	塞裡克	Serik
SWWSUEVNBX62	塞伊迪謝希爾	Seydişehir
SWWW3FVNKQFJ	貝伊謝希爾	Beyşehir
SWX2KQPJFPNY	埃爾梅內克	Ermenek
SWX46T6M2FH0	哈德姆	Hadim
SWXB2YV6JSJW	穆特	Mut
SWXEEBD7TT70	卡拉曼	Karaman
SWXM9ZCXU20S	丘姆拉	Çumra
SWXP7NQ8DGJS	科尼亞	Konya
SWXYE3YZ6SDQ	卡拉珀納爾	Karapinar
SWY1V7QZYCTG	亞爾瓦奇	Yalvaç
SWY29U0KCF79	沙爾克卡拉阿奇	Şarkikaraağaç
SWY5D16KG0BS	恰伊	Çay
SWY64YU8WGVS	阿克謝希爾	Akşehir
SWY9Y0WBRD9V	Ilgin	Ilgin
SWYCSCRDEB3C	Kadinhani	Kadinhani
SWYH4X0UT1DR	博爾瓦丁	Bolvadin
SWYJUZ6DRDEK	埃米爾達	Emirdağ
SWZVE0WJD43R	謝雷夫利科奇希薩爾	Şereflikoçhisar
SWZW2V019Q4S	屈呂	Kulu
SWZZZKUFP93K	卡曼	Kaman
SX4DR6SZCZ62	埃濟內	Ezine
SX4U2UK8C6YZ	恰納卡萊	Çanakkale
SX4VYUMNGMU3	蓋利博盧	Gallipoli
SX50TYBFT38P	布林漢尼耶	Burhaniye
SX51QBQ8545D	埃德雷米特	Edremit
SX55XXFFV8N7	恰恩	Çan
SX5CD9FJ1KYX	巴勒克埃西爾	Balıkesir
SX5KGGM1MWR9	比阿	Biga
SX5SJKC5BXJR	格嫩	Gönen
SX5VB6W8EP2Z	埃爾代克	Erdek
SX5VS9GUXWU6	Panderma	Panderma
SX6BMVXD6QZU	凱尚	Keşan
SX6FZ21ZZ05P	Uzun Keupru	Uzun Keupru
SX6VH717NZJS	埃迪爾內	Edirne
SX70S5UC9233	瑪律卡拉	Malkara
SX762YDEU0FT	海拉博盧	Hayrabolu
SX778W89F19G	巴巴埃斯基	Babaeski
SX77W966GJ5P	呂萊布林加茲	Lüleburgaz
SX791GZ44YR5	泰基爾達	Tekirdağ
SX7F0SG3DCJ8	喬爾盧	Çorlu
SX7FV5TNTCF1	Çerkezköy	Çerkezköy
SX7M7T8U3QGZ	克爾克拉雷利	Kırklareli
SXH005HMYQE5	比加迪奇	Bigadiç
SXH35QKSFTYC	杜爾孫貝伊	Dursunbey
SXH50DPCEGFX	蘇蘇爾盧克	Susurluk
SXHBZQ2R0842	Tavsanli	Tavsanli
SXHGZXFZW7VU	伊內格爾	İnegöl
SXHHY2GNB196	卡拉賈貝伊	Karacabey
SXHSTK9TKYNH	布爾薩	Brusa
SXHT9NP7H3R6	穆達尼亞	Mudanya
SXHU8TZGCW9B	凱斯泰爾	Kestel
SXHUB3E53B2Y	居爾敘	Gürsu
SXHWP81RQ139	蓋姆利克	Gemlik
SXHY6FY4D87D	奧爾漢加濟	Orhangazi
SXHZ61NB9VMK	亞洛瓦	Yalova
SXJ262CNQNPK	屈塔希亞	Kütahya
SXJ758BP9JMH	博聚於克	Bozüyük
SXJDQ907USD2	埃斯基謝希爾	Eskisehir
SXJJ4CBTQ7KY	耶尼謝希爾	Yenişehir
SXJJURF38P90	伊茲尼克	Nicaea
SXJK65W78GCU	比萊吉克	Bilecik
SXJMDFZ9UG56	奧斯曼內利	Osmaneli
SXJP3ZTKZ6KK	卡拉米塞爾	Karamürsel
SXJPUX0T2DJ1	Korfez	Korfez
SXJPWU0XBCWG	Geulzuk	Geulzuk
SXJRBV2UEK85	伊茲米特	İzmit
SXJW3Q4M63M1	蓋伊韋	Geyve
SXJX2Z8H9HD7	薩潘賈	Sapanca
SXJXGZG5BZMG	阿達帕紮勒	Adapazarı
SXJZ2Y6RM3VK	Akyazi	Akyazi
SXK1DQ3TDEGE	錫利夫裡	Silivri
SXK1U8WT8GVT	Kavakli	Kavakli
SXK332KS8JKE	Mimarsinan	Mimarsinan
SXK33TJM416G	Tepecik	Tepecik
SXK35NJ18Q52	Gurpinar	Gurpinar
SXK35SWCQN1K	Beylikduezue	Beylikduezue
SXK367WGP0XU	Bueyuekcekmece	Bueyuekcekmece
SXK3HTC1GH2M	Yakuplu	Yakuplu
SXK3KTBSQQYT	Esenyurt	Esenyurt
SXK3Z2UBRZWU	Basaksehir	Basaksehir
SXK4P9VHCBNQ	恰塔爾賈	Çatalca
SXK8ZKN5D3G1	Maltepe	Maltepe
SXK91WZ3GBND	Zeytinburnu	Zeytinburnu
SXK928PPF0FW	Bahcelievler	Bahcelievler
SXK92WUVDJ69	Bagcilar	Bagcilar
SXK9364JFBJY	merter keresteciler	merter keresteciler
SXK93PDZXYZB	Esenler	Esenler
SXK96F26ZVYM	伊斯坦布爾	Istanbul
SXK97W1N8J74	伊斯坦布爾	Istanbul
SXK9BGJQU54E	Sultangazi	Sultangazi
SXK9EDGF9BRF	Sisli	Sisli
SXK9NSF1H28M	Atasehir	Atasehir
SXK9QFB400EP	Umraniye	Umraniye
SXKBJEYV29BY	蓋布澤	Gebze
SXKC30MBXBYZ	Sancaktepe	Sancaktepe
SXKC40DM2P9K	Sultanbeyli	Sultanbeyli
SXM8VTP1E3F6	Ferizli	Ferizli
SXMB5EQ1CWRR	亨代克	Hendek
SXMCSS9R8W11	卡拉蘇	Karasu
SXMCW1D31UGR	科賈阿裡	Kocaali
SXNC5KU9EJ2E	波拉特勒	Polatlı
SXNK97TEVXUM	納勒漢	Nallihan
SXNRXPWZ7SXZ	博盧	Bolu
SXNSW2K0XU8Y	Beypazari	Beypazari
SXP72U1B7SSX	Batikent	Batikent
SXP75E5Y04B0	安卡拉	Ankara
SXPCSYK8MFE7	凱斯金	Keskin
SXPEH5MGWQPD	Elmadag	Elmadag
SXPFDMWEE6X1	克勒克卡萊	Kirikkale
SXPHZEZWMYGE	Kazan	Kazan
SXPKZTJQFKRS	丘布克	Çubuk
SXPNNZR3JNKT	克孜勒賈哈馬姆	Kizilcahamam
SXPYUYVZV5P9	Çankırı	Çankırı
SXQ0M4KZG2C7	迪茲傑	Düzce
SXQ1SPD4UXQD	阿克恰科賈	Akçakoca
SXQ64N9T5SHQ	Alapli	Alapli
SXQ6FGMBTVGW	埃雷利	Ereğli
SXQBHET4545M	蓋雷代	Gerede
SXQDRPTX0F1Y	代夫雷克	Devrek
SXQEG3YZZFCN	宗古爾達克	Zonguldak
SXQG9VKWNZ0T	恰伊朱馬	Çaycuma
SXQUZGE6Q3M0	巴爾滕	Bartin
SXR2HT835CRX	吉爾吉斯	Çerkeş
SXR4QMNGB475	卡拉比克	Karabük
SXR4XVRPT2MT	薩夫蘭博盧	Safranbolu
SY2NUNQ7CVCH	錫利夫凱	Silifke
SY3TYZ0YKQ29	安條克	Antakya
SY3Z869H2QBV	Belen	Belen
SY3ZEKDB277W	Kirikhan	Kirikhan
SY6N24E7JZNS	Reyhanli	Reyhanli
SY82HXWX6YB5	埃爾代姆利	Erdemli
SY897F25BJB1	Mersin	Mersin
SY8F18VEME73	塔爾蘇斯	Tarsus
SY8JQV04FP3E	埃雷利	Ereğli
SY8XD3V0882F	博爾	Bor
SY8XVPKXP2P1	尼代	Nigde
SY947ZVWQG7J	阿達納	Adana
SY96XH1S87B7	傑伊漢	Ceyhan
SY97GRUU8Q8M	Imamoglu	Imamoglu
SY98PHKXYBY5	伊斯肯德倫	Iskenderun
SY9B2RVDCGWS	Denizciler	Denizciler
SY9C8QMN32T3	Dortyol	Dortyol
SY9DPZ859JMH	埃爾津	Erzin
SY9FBV4UDQPB	奧斯曼尼耶	Osmaniye
SY9MP480PJ8X	科贊	Kozan
SY9ST7SQSQ51	卡迪爾利	Kadirli
SYB4Q38829UN	阿克薩賴	Aksaray
SYBETZKWVMF7	內夫謝希爾	Nevşehir
SYBGF2Q1SPE1	Urgub	Urgub
SYBHQEFJN0XP	奧爾塔柯伊	Ortaköy
SYBQ9QM2UR5R	克爾謝希爾	Kırşehir
SYBQNQUVD9V0	穆朱爾	Mucur
SYC0U861YEZC	Yahyali	Yahyali
SYC4RSU9HXNF	代韋利	Develi
SYC5YEM7N4NU	Hacilar	Hacilar
SYCBQ9880TN8	格克孫	Göksun
SYCHR6ZXDCJG	開塞利	Kayseri
SYCK153QPXFH	塔拉斯	Talas
SYCWUV4GBN80	蓋梅雷克	Gemerek
SYCZUEBC0YKU	Sarkisla	Sarkisla
SYD2UEFQF4ZR	基利斯	Kilis
SYD587D385FV	巴赫切	Bahçe
SYDDFDMNGKS2	加濟安泰普	Gaziantep
SYDFS12V5ZZE	尼濟普	Nizip
SYDMB60FZ2QB	卡赫拉曼馬拉什	Kahramanmaraş
SYDT2B28XZT0	Pazarcik	Pazarcik
SYDWB8N72CUX	Caglayancerit	Caglayancerit
SYDYBQQ1MZW6	Golbasi	Golbasi
SYDYMTC87G6W	貝斯尼	Besni
SYE48MP8JSMC	比雷吉克	Birecik
SYE667K1W5ZK	敘呂奇	Suruç
SYE8Y709WQXR	阿克恰卡萊	Akçakale
SYEE6Y0CGVFS	Sanliurfa	Sanliurfa
SYEKS9WK26WE	博佐瓦	Bozova
SYENYFZCW5ZH	阿德亞曼	Adıyaman
SYEQYYSUT7M2	卡赫塔	Kahta
SYETY6QPQ6XR	希爾萬	Hilvan
SYEYY9JDBVC6	錫韋雷克	Siverek
SYF1XFZBYMCC	阿夫欣	Afşin
SYF3Q7NVX1Y4	埃爾比斯坦	Elbistan
SYFEM3NCTPT0	達倫代	Darende
SYG4PVMQ5054	馬拉蒂亞	Malatya
SYGE7MNDKE2F	巴斯基爾	Baskil
SYGUH83QPJ8R	埃拉澤	Elazığ
SYS3X7GD8EGD	Ceylanpinar	Ceylanpinar
SYS7BF6X4RPG	維蘭謝希爾	Viranşehir
SYSGEDC4G509	Kiziltepe	Kiziltepe
SYSUR0SS9BQ3	瑪律丁	Mardin
SYSXENQE8NF9	迪亞巴克爾	Diyarbakir
SYSZM65UNKRB	比斯米爾	Bismil
SYT6CVVCU756	努賽賓	Nusaybin
SYTH3J8K0VXW	Yesilli	Yesilli
SYTKUSYQSQN5	米迪亞特	Midyat
SYTPXCPTCZQE	巴特曼	Batman
SYTTT6GQ4DF9	達爾蓋奇特	Dargeçit
SYTU3JXPBJ5N	伊迪爾	İdil
SYTXUBRJF0UM	庫爾塔蘭	Kurtalan
SYTZF37VW9J4	錫爾特	Siirt
SYU0CWQP5456	切爾米克	Çermik
SYU38VCZSW8Y	埃爾加尼	Ergani
SYUFUCQ8GMH5	利傑	Lice
SYUK71P03NKB	Kovancilar	Kovancilar
SYUMX5ENPJN9	卡拉科錢	Karakoçan
SYUN7ZMQ6D00	通傑利	Tunceli
SYUU6YR5HXUM	根奇	Genç
SYUV1QWZBJ0J	賓格爾	Bingöl
SYV0VPT0VJ1U	錫爾萬	Silvan
SYV5J20NTCY0	庫爾普	Kulp
SYV920GP0VC2	科茲盧克	Kozluk
SYVGKQGCTFWC	Guroymak	Guroymak
SYVJTTHDHHM3	索爾漢	Solhan
SYVQZ7723PT5	瓦爾托	Varto
SYVS2T27MW6B	穆什	Muş
SYVXUVQSH5TU	Hinis	Hinis
SYVZY7339U9J	卡拉喬班	Karaçoban
SYW5YMJ73EMW	錫洛皮	Silopi
SYWH254NBF3D	吉茲雷	Cizre
SYWJQNY4097E	Sirnak	Sirnak
SYXJG25NGPQ1	哈卡裡	Hakkari
SYXMZB0FJW7J	於克塞科瓦	Yüksekova
SYXSNR1YNNKD	謝姆丁利	Şemdinli
SYY1MQYBYQRX	希贊	Hizan
SYY541UTD7FJ	塔特萬	Tatvan
SYYFGPQD7TX6	凡城	Van
SYYHQWTCRPW3	阿赫拉特	Ahlat
SYYKU2N153RH	阿迪爾傑瓦茲	Adilcevaz
SYYN3USKC84G	Bulanik	Bulanik
SYYQ8J8WRXP2	馬拉茲吉爾特	Malazgirt
SYYRPQK0QDD5	派特諾斯	Patnos
SYYY48UY9E0S	Ercis	Ercis
SZ092RFK2QMC	耶爾柯伊	Yerköy
SZ0DXCPB64P2	約茲加特	Yozgat
SZ0KW0Q29SWN	松古爾盧	Sungurlu
SZ0U8B7T3PD7	阿拉賈	Alaca
SZ0X8RXH5Y6H	伊斯基利普	İskilip
SZ0YEMSNRSU8	喬魯姆	Çorum
SZ142XJWU20X	索爾貢	Sorgun
SZ198ECTUEWV	阿克達馬代尼	Akdağmadeni
SZ1RR2SYFF6G	阿馬西亞	Amasya
SZ1T28GWMD8X	濟萊	Zile
SZ1TV036NZB5	圖爾哈爾	Turhal
SZ1VRFFJKJW5	托卡特	Tokat
SZ1ZFS14XD98	塔紹瓦	Taşova
SZ21QDEK2D13	托斯亞	Tosya
SZ252SDKT5FN	卡斯塔莫努	Kastamonu
SZ2C05B50Q2T	Osmancik	Osmancik
SZ2EZJHMF1S4	博亞巴德	Boyabat
SZ2K4S9UP796	Taskopru	Taskopru
SZ30WBZ2MHU8	梅爾濟豐	Merzifon
SZ3271JGRY68	Suluova	Suluova
SZ335D2QVCWD	哈夫紮	Havza
SZ34NCCQFU7M	韋濟爾克普呂	Vezirköprü
SZ3FFSN8Q3KC	薩姆松	Samsun
SZ3FMWM77S1E	Tekkeköy	Tekkeköy
SZ3P04U840GB	錫諾普	Sinop
SZ3S3P4TU7G4	巴夫拉	Bafra
SZ4647FQCCE6	錫瓦斯	Sivas
SZ4P25E9KWCN	埃爾巴	Erbaa
SZ4QBV7RS7GT	尼克薩爾	Niksar
SZ5H6XTYGDR9	蘇謝赫裡	Suşehri
SZ5M4Q70X10C	謝賓卡拉希薩爾	Şebinkarahisar
SZ62XBYWZE9W	庫姆魯	Kumru
SZ647SH0GJYM	恰爾尚巴	Çarşamba
SZ663MGSF430	泰爾梅	Terme
SZ681ZGJ0RN0	Korgan	Korgan
SZ68P9K9NRU9	Gurgentepe	Gurgentepe
SZ69BRSR9NZD	Unieh	Unieh
SZ69MKGSJSQ6	法特薩	Fatsa
SZ6CJVN961HM	奧爾杜	Ordu
SZ70VUMS3C5Z	布蘭賈克	Bulancak
SZ72C88YEQNF	吉雷松	Giresun
SZ78BYKG4C6Y	埃斯皮耶	Espiye
SZ7971P6TPMR	蒂雷博盧	Tirebolu
SZ79RT3JVJHD	格雷萊	Görele
SZ7CS9M30VU0	Besikduzu	Besikduzu
SZ7CTB0JQ1R1	Vakfikebir	Vakfikebir
SZH1ZMN0NTJ1	Cimin	Cimin
SZH44STV2QYK	埃爾津詹	Erzincan
SZHGN535WNP6	阿什卡萊	Aşkale
SZHH33KKZJ0Q	凱爾基特河	Kelkit
SZHN4MT6PP59	居米什哈內	Gümüşhane
SZHT52UVP0WJ	巴伊布林特	Bayburt
SZJ7530UW2K9	埃爾祖魯姆	Erzurum
SZJEKQ5Y1MFB	帕辛賴爾	Pasinler
SZJGZDJ7BGZ0	霍拉桑	Horasan
SZJYEVB7UK2E	奧爾圖	Oltu
SZK1K7XJCCEC	阿克恰阿巴德	Akçaabat
SZK2GPKNGXR8	約姆拉	Yomra
SZK2UWDKEE1V	阿爾辛	Arsin
SZK2ZS9SKC1M	Arakli	Arakli
SZK3208R2Y1Q	特拉布宗	Trabzon
SZK88ZUJH382	敘爾梅內	Sürmene
SZK8UM9Z7YFM	奧夫	Of
SZKC65E5TSDF	裡澤	Rize
SZKCYBD5UH6S	恰耶利	Çayeli
SZM4KDW5TGQ2	阿爾代申	Ardeşen
SZM75ZQU3KJK	阿爾哈威	Arhavi
SZM7WCWPK2E7	霍帕	Hopa
SZMDR8GZZD1Z	阿爾特溫	Artvin
SZN67JCZPNQD	埃萊什基爾特	Eleşkirt
SZN9GWTND0K8	阿勒	Ağrı
SZNM2Z2F0PJ8	薩勒卡默什	Sarıkamış
SZNSMW33ST7U	卡厄茲曼	Kağızman
SZNWUXKG9PT2	卡爾斯	Kars
SZP0CY0S2NYP	迪亞丁	Diyadin
SZP2GPM1EEUQ	Doğubeyazıt	Doğubeyazıt
SZP747BS6YFY	厄德爾	Iğdır
SZQ3GEWG9G5U	阿爾達漢	Ardahan
D9U1UMGD4NQC	Point Fortin	Point Fortin
D9U63ZBQG61H	Mon Repos	Mon Repos
D9U69212DZ8H	聖費爾南多	San Fernando
D9U69SPVGGHY	Marabella	Marabella
D9U7F6T8PC6H	查瓜納斯	Chaguanas
D9UK7PWP8SQU	Tunapuna	Tunapuna
D9UK8JTNBN0N	西班牙港	Spain
D9UKMRWZDUMU	阿裡馬	Arima
D9US1Q8HQ7SW	大桑格雷	Sangre Grande
D9UZ9GZ7DGFC	斯卡伯勒	Scarborough
RYRRT8JNWU8H	福納佛提	Funafuti
WEVV5TEP8D3H	恒春	Hengchun
WSJ6Z5NBXNB0	台南	Tainan
WSJ89JC5P1S7	高雄	Gaoxiong
WSJ8VWFY76R3	屏東	Pingdong
WSJN13BN6HU0	馬公	Ma-kung
WSJTS6QKYMHX	嘉義	Jiayi
WSJWYWP7083Z	雲林	Yunlin
WSJZ5FCK9PXR	鹿穀鄉	Lugu
WSM8YXXK0T3G	彰化	Zhanghua
WSMB1FT0NG1T	南投	Nantou
WSMC3UM5YY39	台中	Taizhong
WSMGSCECS52T	苗栗	Miaoli
WSN1KVD8RE7K	台東	Taidong
WSQ02DZQ65HE	埔裡	Puli
WSQ2RJ6MT7GZ	花蓮	Hualian
WSQJ0Q34GR2E	新竹	Xinzhu
WSQM81BYPZ6P	大溪	Daxi
WSQQ01XUYC7E	桃園	Taoyuan
WSQQMXBCC2VS	臺北	Taipei
WSQSFMPXSWEV	宜蘭	Yilan
WSQWFQ3WXV69	基隆	Keelung
KVBZTNYKXXR6	Tingi	Tingi
KWQZ326PE0GQ	Laela	Laela
KWR71DGZWF25	Tunduma	Tunduma
KWRGG560R0Y7	Kiwira	Kiwira
KWRGKZNGVNT1	Katumba	Katumba
KWRGMSP4VGH0	圖庫尤	Tukuyu
KWRKJKM7D1X3	武瓦瓦	Vwawa
